29/04/2018	TUI	DIR	CMEDN	202	1	70
29/04/2018	TUI	DIR	CMEDN	298	0	0
29/04/2018	TUI	DIR	CMEDN	408	1	0
29/04/2018	TUI	DIR	CMEDN	192	1	82
29/04/2018	TUI	DIR	CMEDN	193	2	164
29/04/2018	TUI	DIR	CMEDN	339	1	70
29/04/2018	TUI	DIR	CMEDN	382	1	59
29/04/2018	TUI	DIR	CMEDN	184	1	75
29/04/2018	TUI	DIR	CMEDN	188	1	82
29/04/2018	TUI	DIR	CMEVG	173	1	102
29/04/2018	TUI	DIR	CMEVG	174	1	105
29/04/2018	TUI	DIR	CMGIO	242	0	0
29/04/2018	TUI	DIR	CMGIO	255	0	0
29/04/2018	TUI	DIR	CMGIO	427	1	41
29/04/2018	TUI	DIR	CMGIO	328	1	0
29/04/2018	TUI	DIR	CMGIO	179	1	60
29/04/2018	TUI	DIR	CMGIO	244	1	47
29/04/2018	TUI	DIR	CMGIP	255	1	47
29/04/2018	TUI	DIR	CMGIP	412	1	45
29/04/2018	TUI	DIR	CMGIP	333	0	0
29/04/2018	TUI	DIR	CMGIP	237	1	66
29/04/2018	TUI	DIR	CMGIP	312	1	56
29/04/2018	TUI	DIR	CMGIP	420	1	0
29/04/2018	TUI	DIR	CMGIP	174	1	51
29/04/2018	TUI	DIR	CMGIP	301	1	48
29/04/2018	TUI	DIR	CMGIP	348	1	45
29/04/2018	TUI	DIR	CMHKT	165	0	0
29/04/2018	TUI	DIR	CMHKT	172	0	0
29/04/2018	TUI	DIR	CMHKT	283	1	47
29/04/2018	TUI	DIR	CMHKT	156	0	0
29/04/2018	TUI	DIR	CMHKT	155	0	0
29/04/2018	TUI	DIR	CMLEO	206	1	59
29/04/2018	TUI	DIR	CMLEO	196	2	118
29/04/2018	TUI	DIR	CMLEO	200	0	0
29/04/2018	TUI	DIR	CMLEO	214	0	0
29/04/2018	TUI	DIR	CMLEO	202	1	59
29/04/2018	TUI	DIR	CMLEO	265	0	0
29/04/2018	TUI	DIR	CMLGC	166	4	280
29/04/2018	TUI	DIR	CMLGC	168	2	140
29/04/2018	TUI	DIR	CMLGC	171	1	70
29/04/2018	TUI	DIR	CMLGC	173	0	0
29/04/2018	TUI	DIR	CMLGC	201	2	118
29/04/2018	TUI	DIR	CMLGC	179	0	65
29/04/2018	TUI	DIR	CMGCH	155	1	33
29/04/2018	TUI	DIR	F4P1B	161	1	57
29/04/2018	TUI	DIR	F4P1B	179	1	80
29/04/2018	TUI	DIR	FAM4P	166	1	69
29/04/2018	TUI	DIR	MAT2P	164	0	85
29/04/2018	TUI	DIR	FAM3P	166	1	69
29/04/2018	TUI	HOU	NA	155	0	0
29/04/2018	TUI	HOU	CMGCH	161	1	0
29/04/2018	TUI	OTA	CMEDN	163	0	0
29/04/2018	TUI	OTA	CMEDN	199	1	98
29/04/2018	TUI	OTA	CMEDN	241	1	81
29/04/2018	TUI	OTA	CMEDN	227	0	0
29/04/2018	TUI	OTA	CMEDN	256	1	53
29/04/2018	TUI	OTA	CMGIO	231	1	55
29/04/2018	TUI	OTA	CMGIO	241	1	38
29/04/2018	TUI	OTA	CMGIO	271	0	0
29/04/2018	TUI	OTA	CMGIP	241	1	52
29/04/2018	TUI	OTA	CMLEO	206	2	142
29/04/2018	TUI	OTA	CMLEO	207	3	213
29/04/2018	TUI	OTA	CMLEO	199	1	71
29/04/2018	TUI	OTA	CMLEO	224	1	58
29/04/2018	TUI	OTA	CMLEO	248	1	58
29/04/2018	TUI	OTA	CMLEO	173	0	0
29/04/2018	TUI	OTA	CMLEO	200	1	71
29/04/2018	TUI	OTA	CMLEO	241	1	38
29/04/2018	TUI	OTA	CMLEO	209	1	71
29/04/2018	TUI	OTA	CMLEO	220	1	58
29/04/2018	TUI	OTA	CMLEO	217	0	0
29/04/2018	TUI	OTA	CMLEO	230	1	59
29/04/2018	TUI	OTA	CMLEO	227	3	174
29/04/2018	TUI	OTA	CMLEO	202	0	0
29/04/2018	TUI	OTA	CMLEO	215	3	177
29/04/2018	TUI	OTA	CMLEO	290	2	106
29/04/2018	TUI	OTA	CMLEO	213	2	142
